bucket,deviceid,datatype,e,f,ap,ca,cb,cc,pf,rp,va,vb,vc
2025-03-26T19:30:00.000Z,METER-002,TCMData,5186.320717,50.015,1010.181,4.377,4.513,4.748,0.9457,347.106,234.011,236.116,234.76
2025-03-26T19:45:00.000Z,METER-001,TCMData,10364.594338,50.023,2269.978,10.178,10.61,10.074,0.9715,554.221,229.17,222.103,230.158
2025-03-26T19:45:00.000Z,METER-002,TCMData,5186.574991,50.053,1017.095,4.719,4.021,4.537,0.9793,210.105,233.638,236.455,233.878
2025-03-26T20:00:00.000Z,METER-001,TCMData,10365.159621,49.95,2261.133,10.656,9.944,10.361,0.9619,642.918,230.156,222.466,230.729
2025-03-26T20:00:00.000Z,METER-002,TCMData,5186.943961,50.028,1475.88,6.232,6.419,7.053,0.9609,425.019,232.638,235.619,233.272
2025-03-26T20:15:00.000Z,METER-001,TCMData,10365.584821,50.009,1700.798,7.852,7.482,7.486,0.9789,354.924,231.048,222.55,231.652
2025-03-26T20:15:00.000Z,METER-002,TCMData,5187.282659,50.046,1354.791,6.786,5.099,6.312,0.9554,418.83,232.338,235.607,233.384
2025-03-26T20:30:00.000Z,METER-001,TCMData,10366.171436,49.983,2346.461,10.788,10.12,10.686,0.9774,507.269,230.762,222.234,230.888
2025-03-26T20:30:00.000Z,METER-002,TCMData,5187.551406,49.976,1074.987,4.957,4.496,4.664,0.978,229.24,232.902,234.58,233.268
2025-03-26T20:45:00.000Z,METER-001,TCMData,10366.733216,50.019,2247.119,10.745,10.006,9.999,0.9637,622.461,230.107,221.632,230.724
2025-03-26T20:45:00.000Z,METER-002,TCMData,5187.812139,50.055,1042.931,4.697,5.152,4.597,0.9288,416.081,232.469,234.134,232.928
2025-03-26T21:00:00.000Z,METER-001,TCMData,10367.303805,50.056,2282.356,10.816,10.015,10.113,0.9703,568.9,230.691,222.786,230.645
2025-03-26T21:00:00.000Z,METER-002,TCMData,5188.170402,50.041,1433.054,6.245,6.43,6.058,0.9809,284.205,233.531,235.155,233.238
2025-03-26T21:15:00.000Z,METER-001,TCMData,10367.754234,50.023,1801.716,8.46,7.908,8.229,0.9656,485.483,230.707,222.376,229.704
2025-03-26T21:15:00.000Z,METER-002,TCMData,5188.37823,49.988,831.311,4.065,4.513,4.51,0.8151,590.808,233.903,234.008,233.404
2025-03-26T21:30:00.000Z,METER-001,TCMData,10368.240321,49.991,1944.35,9.212,8.972,9.176,0.9366,727.221,229.622,223.082,230.138
2025-03-26T21:30:00.000Z,METER-002,TCMData,5188.647733,50.017,1078.011,4.568,4.374,5.155,0.9829,201.988,233.419,233.444,233.358
2025-03-26T21:45:00.000Z,METER-001,TCMData,10368.70779,49.953,1869.877,9.706,9.81,10.016,0.831,1251.558,230.303,224.108,231.322
2025-03-26T21:45:00.000Z,METER-002,TCMData,5188.90066,49.976,1011.709,4.695,4.643,4.643,0.9291,402.709,234.163,232.887,233.915
2025-03-26T22:00:00.000Z,METER-001,TCMData,10369.321602,49.975,2455.249,12.435,12.481,12.195,0.8668,1412.376,231.265,223.662,232.001
2025-03-26T22:00:00.000Z,METER-002,TCMData,5189.234545,50.011,1335.54,6.05,5.839,6.521,0.9317,520.539,234.961,232.829,232.961
2025-03-26T22:15:00.000Z,METER-001,TCMData,10369.758826,49.95,1748.898,8.058,9.088,7.353,0.9338,669.905,232.016,224.171,231.822
2025-03-26T22:15:00.000Z,METER-002,TCMData,5189.512575,50.009,1112.119,4.867,4.475,5.09,0.9878,175.318,235.896,232.307,233.861
2025-03-26T22:30:00.000Z,METER-001,TCMData,10370.270755,49.947,2047.717,9.192,9.589,9.53,0.946,701.859,231.194,224.041,232.905
2025-03-26T22:30:00.000Z,METER-002,TCMData,5189.824926,49.947,1249.402,5.052,5.494,5.863,0.9761,278.333,235.81,232.588,233.672
2025-03-26T22:45:00.000Z,METER-001,TCMData,10370.6981,49.987,1709.379,8.384,8.104,7.752,0.9223,716.441,230.001,224.422,233.726
2025-03-26T22:45:00.000Z,METER-002,TCMData,5190.058178,49.957,933.007,3.963,3.941,4.52,0.9612,267.673,235.907,232.761,234.424
2025-03-26T23:00:00.000Z,METER-001,TCMData,10370.943807,50.049,982.827,4.517,3.659,5.379,0.9505,321.379,228.922,224.033,233.575
2025-03-26T23:00:00.000Z,METER-002,TCMData,5190.181029,49.963,491.402,2.076,2.342,2.331,0.9303,193.747,236.564,232.326,235.539
2025-03-26T23:15:00.000Z,METER-001,TCMData,10371.185983,49.97,968.703,4.119,4.295,4.625,0.9748,221.477,227.994,224.763,233.114
2025-03-26T23:15:00.000Z,METER-002,TCMData,5190.301722,49.984,482.772,2.472,2.73,1.355,0.9397,175.779,237.124,231.825,236.266
2025-03-26T23:30:00.000Z,METER-001,TCMData,10371.427411,49.969,965.714,4.385,4.676,4.508,0.935,366.258,228.796,223.791,232.445
2025-03-26T23:30:00.000Z,METER-002,TCMData,5190.414053,50.006,449.322,2.041,2.127,2.035,0.9245,185.317,237.765,231.85,235.642
2025-03-26T23:45:00.000Z,METER-001,TCMData,10371.702521,50.011,1100.441,4.922,4.955,5.046,0.9679,285.952,228.399,223.718,233.611
2025-03-26T23:45:00.000Z,METER-002,TCMData,5190.553186,50.021,556.53,2.259,2.655,2.309,0.9845,99.232,238.119,230.735,235.533
